sumario_S8__D5_C11_GPovo.txt.seg_S9, 0.6, 0, 1, COMPLEMENTO, 0.1, 0.5, sim
sumario_S1__D2_C27_Estadao.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 1.0, 0.8153846153846154, nao
sumario_S4__D1_C50_Folha.txt.seg_S24, 0.125, 0, 0, NOT_RELATION, 0.5714285714285714, 0.32786885245901637, nao
sumario_S4__D1_C50_Folha.txt.seg_S25, 0.0, 0, 0, NOT_RELATION, 0.7142857142857143, 0.2807017543859649, nao
sumario_S4__D1_C50_Folha.txt.seg_S26, 0.125, 1, 0, NOT_RELATION, 0.7142857142857143, 0.8201754385964912, nao
sumario_S4__D1_C50_Folha.txt.seg_S27, 0.125, 0, 0, NOT_RELATION, 0.7142857142857143, 0.5340909090909091, nao
sumario_S4__D1_C50_Folha.txt.seg_S20, 0.0, 0, 0, NOT_RELATION, 0.42857142857142855, 0.3492063492063492, nao
sumario_S4__D1_C50_Folha.txt.seg_S21, 0.0, 0, 0, NOT_RELATION, 0.42857142857142855, 0.5444444444444444, nao
sumario_S4__D1_C50_Folha.txt.seg_S22, 0.0, 0, 0, NOT_RELATION, 0.5714285714285714, 0.4875, nao
sumario_S4__D1_C50_Folha.txt.seg_S23, 0.25, 0, 0, NOT_RELATION, 0.5714285714285714, 0.22641509433962265, nao
sumario_S6__D3_C8_JB.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.2, 0.7637362637362637, nao
sumario_S4__D1_C50_Folha.txt.seg_S28, 0.125, 0, 0, NOT_RELATION, 0.8571428571428571, 0.36923076923076925, nao
sumario_S6__D1_C27_Folha.txt.seg_S14, 0.1, 0, 0, NOT_RELATION, 0.09090909090909091, 0.5779816513761468, nao
sumario_S4__D4_C26_JB.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.1111111111111111, 0.4406779661016949, nao
sumario_S3__D4_C11_JB.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.0, 0.6774193548387096, nao
sumario_S9__D5_C10_GPovo.txt.seg_S18, 0.2857142857142857, 0, 1, COMPLEMENTO, 0.0, 0.48484848484848486, sim
sumario_S9__D5_C10_GPovo.txt.seg_S17, 0.14285714285714285, 0, 0, NOT_RELATION, 0.0, 0.7605633802816901, nao
sumario_S9__D5_C10_GPovo.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.1111111111111111, 0.6433566433566433, nao
sumario_S9__D5_C10_GPovo.txt.seg_S15, 0.14285714285714285, 0, 0, NOT_RELATION, 0.1111111111111111, 0.6982248520710059, nao
sumario_S9__D5_C10_GPovo.txt.seg_S14, 0.14285714285714285, 0, 0, NOT_RELATION, 0.2222222222222222, 0.7166666666666667, nao
sumario_S9__D5_C10_GPovo.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.2222222222222222, 0.4742268041237113, nao
sumario_S9__D5_C10_GPovo.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.5233644859813084, nao
sumario_S9__D5_C10_GPovo.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.3013698630136986, nao
sumario_S9__D5_C10_GPovo.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.4444444444444444, 0.6666666666666666, nao
sumario_S1__D2_C27_Estadao.txt.seg_S18, 0.0, 0, 0, NOT_RELATION, 1.0, 0.43478260869565216, nao
sumario_S6__D1_C27_Folha.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.18181818181818182, 0.43119266055045874, nao
sumario_S7__D2_C48_Estadao.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.0, 0.18018018018018017, nao
sumario_S7__D1_C44_Folha.txt.seg_S8, 0.06666666666666667, 0, 0, NOT_RELATION, 0.375, 0.2663755458515284, nao
sumario_S5__D2_C33_Estadao.txt.seg_S33, 0.0, 0, 0, NOT_RELATION, 0.5, 0.15135135135135136, nao
sumario_S5__D2_C33_Estadao.txt.seg_S32, 0.0, 0, 0, NOT_RELATION, 0.5, 0.27388535031847133, nao
sumario_S5__D2_C33_Estadao.txt.seg_S31, 0.06666666666666667, 0, 0, NOT_RELATION, 0.5, 0.34394904458598724, nao
sumario_S5__D2_C33_Estadao.txt.seg_S30, 0.0, 0, 0, NOT_RELATION, 0.4166666666666667, 0.6878980891719745, nao
sumario_S5__D2_C33_Estadao.txt.seg_S37, 0.0, 0, 0, NOT_RELATION, 0.6666666666666666, 0.4267515923566879, nao
sumario_S5__D2_C33_Estadao.txt.seg_S36, 0.06666666666666667, 0, 0, NOT_RELATION, 0.5833333333333334, 0.06547619047619048, nao
sumario_S5__D2_C33_Estadao.txt.seg_S35, 0.0, 1, 0, NOT_RELATION, 0.5833333333333334, 0.10285714285714286, nao
sumario_S8__D2_C34_Estadao.txt.seg_S14, 0.375, 1, 1, REDUNDANCIA, 0.5714285714285714, 0.4896551724137931, nao
sumario_S5__D2_C33_Estadao.txt.seg_S39, 0.0, 1, 0, NOT_RELATION, 0.6666666666666666, 0.11464968152866242, nao
sumario_S5__D2_C33_Estadao.txt.seg_S38, 0.0, 0, 0, NOT_RELATION, 0.6666666666666666, 0.05732484076433121, nao
sumario_S5__D2_C2_Estadao.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.23148148148148148, nao
sumario_S1__D2_C48_Estadao.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.375, 0.49645390070921985, nao
sumario_S5__D4_C14_JB.txt.seg_S2, 0.09090909090909091, 0, 0, NOT_RELATION, 0.75, 0.4385026737967914, nao
sumario_S1__D4_C46_JB.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.5, 0.7288135593220338, nao
sumario_S1__D4_C46_JB.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.5, 0.7062146892655368, nao
sumario_S2__D1_C29_Folha.txt.seg_S9, 0.16666666666666666, 0, 0, NOT_RELATION, 0.2, 0.06153846153846154, nao
sumario_S1__D4_C46_JB.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.0, 0.0, nao
sumario_S1__D4_C46_JB.txt.seg_S2, 0.10526315789473684, 0, 0, NOT_RELATION, 0.0, 0.3333333333333333, sim
sumario_S1__D4_C46_JB.txt.seg_S1, 0.21052631578947367, 0, 1, COMPLEMENTO, 0.0, 0.423728813559322, sim
sumario_S1__D4_C46_JB.txt.seg_S7, 0.05263157894736842, 0, 0, NOT_RELATION, 0.5, 0.03278688524590164, nao
sumario_S1__D4_C46_JB.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.25, 0.576271186440678, nao
sumario_S1__D4_C46_JB.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.25, 0.751412429378531, nao
sumario_S1__D4_C46_JB.txt.seg_S4, 0.05263157894736842, 0, 0, NOT_RELATION, 0.25, 0.03804347826086957, sim
sumario_S10__D3_C10_OGlobo.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.6, 0.1276595744680851, nao
sumario_S10__D3_C10_OGlobo.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.4, 0.3829787234042553, nao
sumario_S5__D3_C16_OGlobo.txt.seg_S5, 0.09090909090909091, 0, 0, NOT_RELATION, 0.0, 0.23853211009174313, nao
sumario_S5__D3_C16_OGlobo.txt.seg_S4, 0.09090909090909091, 0, 0, NOT_RELATION, 0.25, 0.5361702127659574, nao
sumario_S5__D3_C16_OGlobo.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.5, 0.3699421965317919, nao
sumario_S5__D3_C16_OGlobo.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.75, 0.6055045871559633, nao
sumario_S5__D3_C16_OGlobo.txt.seg_S1, 0.09090909090909091, 1, 0, NOT_RELATION, 1.0, 0.5067873303167421, nao
sumario_S6__D4_C32_GPovo.txt.seg_S30, 0.0, 0, 0, NOT_RELATION, 0.5, 0.53125, nao
sumario_S14__D3_C36_OGlobo.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.9230769230769231, 0.6496815286624203, nao
sumario_S14__D3_C36_OGlobo.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.8461538461538461, 0.05172413793103448, nao
sumario_S14__D3_C36_OGlobo.txt.seg_S1, 0.0, 0, 0, NOT_RELATION, 1.0, 0.5736434108527132, nao
sumario_S14__D3_C36_OGlobo.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.6153846153846154, 0.3090909090909091, nao
sumario_S14__D3_C36_OGlobo.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.5384615384615384, 0.3090909090909091, nao
sumario_S14__D3_C36_OGlobo.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.7692307692307693, 0.140625, nao
sumario_S14__D3_C36_OGlobo.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.6923076923076923, 0.15384615384615385, nao
sumario_S14__D3_C36_OGlobo.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.12727272727272726, nao
sumario_S14__D3_C36_OGlobo.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.38461538461538464, 0.6357615894039735, nao
sumario_S2__D2_C28_Estadao.txt.seg_S4, 0.07142857142857142, 0, 1, REDUNDANCIA, 0.0, 0.04065040650406504, sim
sumario_S2__D2_C28_Estadao.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.6864406779661016, nao
sumario_S2__D2_C28_Estadao.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.17482517482517482, sim
sumario_S2__D2_C28_Estadao.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.6666666666666666, 0.44339622641509435, nao
sumario_S2__D2_C28_Estadao.txt.seg_S1, 0.5, 0, 1, REDUNDANCIA, 0.0, 0.6242038216560509, sim
sumario_S2__D2_C28_Estadao.txt.seg_S2, 0.07142857142857142, 0, 0, NOT_RELATION, 0.3333333333333333, 0.4010152284263959, nao
sumario_S2__D2_C28_Estadao.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.0, 0.13559322033898305, nao
sumario_S2__D2_C28_Estadao.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.6666666666666666, 0.3474576271186441, sim
sumario_S7__D1_C18_Folha.txt.seg_S14, 0.6, 0, 0, NOT_RELATION, 0.25, 0.12264150943396226, sim
sumario_S6__D5_C11_GPovo.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.4, 0.3076923076923077, nao
sumario_S7__D2_C48_Estadao.txt.seg_S16, 0.09090909090909091, 1, 0, NOT_RELATION, 0.125, 0.27450980392156865, nao
sumario_S4__D1_C25_Folha.txt.seg_S8, 0.07692307692307693, 0, 0, NOT_RELATION, 0.2857142857142857, 0.4608695652173913, nao
sumario_S7__D2_C48_Estadao.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.125, 0.6846846846846847, nao
sumario_S7__D2_C48_Estadao.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.25, 0.09016393442622951, nao
sumario_S6__D4_C36_JB.txt.seg_S36, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.8515625, nao
sumario_S6__D4_C36_JB.txt.seg_S35, 0.0, 1, 0, NOT_RELATION, 0.46153846153846156, 0.6545454545454545, nao
sumario_S6__D4_C36_JB.txt.seg_S34, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.3559322033898305, nao
sumario_S6__D4_C36_JB.txt.seg_S33, 0.0, 0, 0, NOT_RELATION, 0.38461538461538464, 0.6695652173913044, nao
sumario_S6__D4_C36_JB.txt.seg_S32, 0.0, 0, 0, NOT_RELATION, 0.38461538461538464, 0.8544061302681992, nao
sumario_S6__D4_C36_JB.txt.seg_S31, 0.2, 0, 0, NOT_RELATION, 0.38461538461538464, 0.8503937007874016, nao
sumario_S6__D4_C36_JB.txt.seg_S30, 0.0, 0, 0, NOT_RELATION, 0.3076923076923077, 0.45714285714285713, nao
sumario_S1__D3_C11_OGlobo.txt.seg_S13, 0.06666666666666667, 1, 0, NOT_RELATION, 1.0, 0.07432432432432433, nao
sumario_S7__D2_C48_Estadao.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.125, 0.46846846846846846, nao
sumario_S2__D4_C11_JB.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.4, 0.3380281690140845, nao
sumario_S2__D4_C11_JB.txt.seg_S17, 0.0, 0, 0, NOT_RELATION, 0.4, 0.3723404255319149, nao
sumario_S5__D1_C23_Folha.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.0, 0.6176470588235294, nao
sumario_S5__D1_C23_Folha.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.2, 0.11764705882352941, nao
sumario_S2__D4_C11_JB.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.2, 0.48936170212765956, nao
sumario_S2__D4_C11_JB.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.3, 0.1276595744680851, nao
sumario_S2__D4_C11_JB.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.2, 0.010638297872340425, nao
sumario_S2__D4_C11_JB.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.2, 0.1826086956521739, nao
sumario_S8__D4_C26_JB.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.1111111111111111, 0.4807692307692308, nao
sumario_S2__D4_C11_JB.txt.seg_S18, 0.1, 0, 0, NOT_RELATION, 0.4, 0.13829787234042554, nao
sumario_S2__D4_C11_JB.txt.seg_S19, 0.0, 0, 0, NOT_RELATION, 0.5, 0.0784313725490196, nao
sumario_S2__D3_C12_GPovo.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.6666666666666666, 0.3879310344827586, nao
sumario_S2__D5_C22_GPovo.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.25, 0.25301204819277107, nao
sumario_S2__D5_C22_GPovo.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.125, 0.015873015873015872, nao
sumario_S2__D5_C22_GPovo.txt.seg_S5, 0.25, 0, 1, COMPLEMENTO, 0.125, 0.2345679012345679, nao
sumario_S2__D5_C22_GPovo.txt.seg_S4, 0.375, 0, 1, COMPLEMENTO, 0.0, 0.3064516129032258, nao
sumario_S2__D5_C22_GPovo.txt.seg_S3, 0.125, 0, 0, NOT_RELATION, 0.0, 0.29545454545454547, nao
sumario_S2__D5_C22_GPovo.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.125, 0.41509433962264153, sim
sumario_S2__D5_C22_GPovo.txt.seg_S1, 0.25, 0, 0, NOT_RELATION, 0.0, 0.6536312849162011, sim
sumario_S3__D1_C25_Folha.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.14285714285714285, 0.2662337662337662, nao
sumario_S3__D1_C25_Folha.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.14285714285714285, 0.45132743362831856, nao
sumario_S4__D5_C10_GPovo.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.4444444444444444, 0.44755244755244755, nao
sumario_S2__D5_C22_GPovo.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.375, 0.17333333333333334, nao
sumario_S2__D5_C22_GPovo.txt.seg_S8, 0.125, 0, 0, NOT_RELATION, 0.25, 0.6025641025641025, nao
sumario_S8__D5_C26_GPovo.txt.seg_S12, 0.3333333333333333, 0, 0, NOT_RELATION, 0.4444444444444444, 0.841642228739003, nao
sumario_S6__D1_C34_Folha.txt.seg_S20, 0.0, 0, 0, NOT_RELATION, 0.14285714285714285, 0.34285714285714286, nao
sumario_S6__D1_C34_Folha.txt.seg_S21, 0.0, 0, 0, NOT_RELATION, 0.14285714285714285, 0.603448275862069, nao
sumario_S4__D3_C36_OGlobo.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.3076923076923077, 0.25, nao
sumario_S4__D3_C36_OGlobo.txt.seg_S9, 0.14285714285714285, 0, 0, NOT_RELATION, 0.38461538461538464, 0.5761589403973509, nao
sumario_S6__D2_C2_Estadao.txt.seg_S21, 0.0, 0, 0, NOT_RELATION, 0.16666666666666666, 0.08035714285714286, nao
sumario_S4__D3_C36_OGlobo.txt.seg_S1, 0.0, 0, 0, NOT_RELATION, 0.23076923076923078, 0.5038759689922481, nao
sumario_S4__D3_C36_OGlobo.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.15384615384615385, 0.5923566878980892, nao
sumario_S4__D3_C36_OGlobo.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.07692307692307693, 0.09375, nao
sumario_S4__D3_C36_OGlobo.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.0, 0.0, nao
sumario_S4__D3_C36_OGlobo.txt.seg_S5, 0.8571428571428571, 0, 1, REDUNDANCIA, 0.07692307692307693, 0.015384615384615385, sim
sumario_S4__D3_C36_OGlobo.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.15384615384615385, 0.40625, nao
sumario_S4__D3_C36_OGlobo.txt.seg_S7, 0.14285714285714285, 0, 0, NOT_RELATION, 0.23076923076923078, 0.40625, nao
sumario_S6__D2_C34_Estadao.txt.seg_S1, 0.14285714285714285, 0, 0, NOT_RELATION, 0.14285714285714285, 0.49635036496350365, nao
sumario_S6__D2_C34_Estadao.txt.seg_S3, 0.42857142857142855, 0, 1, REDUNDANCIA, 0.14285714285714285, 0.3300970873786408, nao
sumario_S6__D2_C34_Estadao.txt.seg_S2, 0.14285714285714285, 0, 0, NOT_RELATION, 0.0, 0.591715976331361, nao
sumario_S6__D2_C34_Estadao.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.42857142857142855, 0.3235294117647059, nao
sumario_S6__D2_C34_Estadao.txt.seg_S4, 0.2857142857142857, 0, 0, NOT_RELATION, 0.2857142857142857, 0.37272727272727274, nao
sumario_S6__D2_C34_Estadao.txt.seg_S7, 0.14285714285714285, 0, 0, NOT_RELATION, 0.5714285714285714, 0.14814814814814814, nao
sumario_S6__D2_C34_Estadao.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.5714285714285714, 0.543046357615894, nao
sumario_S6__D2_C34_Estadao.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.42857142857142855, 0.448, nao
sumario_S6__D2_C34_Estadao.txt.seg_S8, 0.14285714285714285, 0, 0, NOT_RELATION, 0.5714285714285714, 0.2159090909090909, nao
sumario_S1__D4_C39_JB.txt.seg_S5, 0.0, 1, 0, NOT_RELATION, 0.5, 0.6262295081967213, nao
sumario_S1__D4_C39_JB.txt.seg_S4, 0.13793103448275862, 0, 0, NOT_RELATION, 0.5, 0.28524590163934427, nao
sumario_S1__D4_C39_JB.txt.seg_S7, 0.13793103448275862, 0, 1, REDUNDANCIA, 1.0, 0.6032786885245902, nao
sumario_S1__D4_C39_JB.txt.seg_S6, 0.13793103448275862, 0, 0, NOT_RELATION, 0.5, 0.1180327868852459, nao
sumario_S1__D4_C39_JB.txt.seg_S1, 0.6551724137931034, 0, 1, REDUNDANCIA, 0.0, 0.14084507042253522, sim
sumario_S5__D5_C11_GPovo.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.6, 0.48484848484848486, nao
sumario_S1__D4_C39_JB.txt.seg_S3, 0.06896551724137931, 1, 0, NOT_RELATION, 0.0, 0.5639344262295082, nao
sumario_S1__D4_C39_JB.txt.seg_S2, 0.1724137931034483, 0, 0, NOT_RELATION, 0.0, 0.3836065573770492, nao
sumario_S1__D4_C39_JB.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 1.0, 0.14804469273743018, nao
sumario_S1__D4_C39_JB.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 1.0, 0.4819672131147541, nao
sumario_S6__D5_C25_GPovo.txt.seg_S24, 0.0, 0, 0, NOT_RELATION, 0.2857142857142857, 0.1308411214953271, nao
sumario_S10__D2_C3_Estadao.txt.seg_S8, 0.21428571428571427, 0, 0, NOT_RELATION, 0.25, 0.39555555555555555, nao
sumario_S10__D2_C3_Estadao.txt.seg_S9, 0.07142857142857142, 0, 0, NOT_RELATION, 0.125, 0.40441176470588236, nao
sumario_S6__D5_C25_GPovo.txt.seg_S21, 0.1, 1, 0, NOT_RELATION, 0.14285714285714285, 0.15053763440860216, nao
sumario_S6__D5_C25_GPovo.txt.seg_S20, 0.0, 0, 0, NOT_RELATION, 0.14285714285714285, 0.16129032258064516, nao
sumario_S6__D5_C25_GPovo.txt.seg_S23, 0.1, 0, 0, NOT_RELATION, 0.2857142857142857, 0.2900763358778626, nao
sumario_S6__D5_C25_GPovo.txt.seg_S22, 0.0, 0, 0, NOT_RELATION, 0.2857142857142857, 0.053763440860215055, nao
sumario_S10__D2_C3_Estadao.txt.seg_S2, 0.14285714285714285, 0, 0, NOT_RELATION, 1.0, 0.09333333333333334, nao
sumario_S10__D2_C3_Estadao.txt.seg_S3, 0.21428571428571427, 0, 0, NOT_RELATION, 0.875, 0.087248322147651, nao
sumario_S10__D2_C3_Estadao.txt.seg_S1, 0.07142857142857142, 1, 0, NOT_RELATION, 1.0, 0.18382352941176472, nao
sumario_S10__D2_C3_Estadao.txt.seg_S6, 0.21428571428571427, 1, 0, NOT_RELATION, 0.5, 0.14705882352941177, nao
sumario_S10__D2_C3_Estadao.txt.seg_S7, 0.14285714285714285, 1, 0, NOT_RELATION, 0.375, 0.31313131313131315, nao
sumario_S10__D2_C3_Estadao.txt.seg_S4, 0.7857142857142857, 0, 1, REDUNDANCIA, 0.75, 0.20588235294117646, sim
sumario_S10__D2_C3_Estadao.txt.seg_S5, 0.14285714285714285, 1, 1, REDUNDANCIA, 0.625, 0.3014705882352941, sim
sumario_S2__D2_C5_GPovo.txt.seg_S15, 0.0, 0, 0, NOT_RELATION, 0.75, 0.0963855421686747, nao
sumario_S4__D2_C33_Estadao.txt.seg_S18, 0.08695652173913043, 0, 0, NOT_RELATION, 0.16666666666666666, 0.47368421052631576, nao
sumario_S4__D2_C33_Estadao.txt.seg_S19, 0.0, 0, 0, NOT_RELATION, 0.25, 0.16666666666666666, nao
sumario_S4__D2_C33_Estadao.txt.seg_S10, 0.13043478260869565, 1, 0, NOT_RELATION, 0.0, 0.36403508771929827, nao
sumario_S4__D2_C33_Estadao.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.0, 0.7280701754385965, nao
sumario_S4__D2_C33_Estadao.txt.seg_S12, 0.043478260869565216, 0, 0, NOT_RELATION, 0.0, 0.4473684210526316, nao
sumario_S4__D2_C33_Estadao.txt.seg_S13, 0.043478260869565216, 0, 0, NOT_RELATION, 0.08333333333333333, 0.31140350877192985, nao
sumario_S4__D2_C33_Estadao.txt.seg_S14, 0.08695652173913043, 0, 0, NOT_RELATION, 0.08333333333333333, 0.14473684210526316, nao
sumario_S4__D2_C33_Estadao.txt.seg_S15, 0.043478260869565216, 0, 0, NOT_RELATION, 0.08333333333333333, 0.19298245614035087, nao
sumario_S4__D2_C33_Estadao.txt.seg_S16, 0.043478260869565216, 0, 0, NOT_RELATION, 0.16666666666666666, 0.32894736842105265, nao
sumario_S4__D2_C33_Estadao.txt.seg_S17, 0.0, 0, 0, NOT_RELATION, 0.16666666666666666, 0.5131578947368421, nao
sumario_S1__D4_C43_JB.txt.seg_S10, 0.045454545454545456, 0, 0, NOT_RELATION, 0.5, 0.05785123966942149, nao
sumario_S1__D4_C43_JB.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.5, 0.14473684210526316, nao
sumario_S3__D2_C29_OGlobo.txt.seg_S14, 0.05555555555555555, 0, 0, NOT_RELATION, 0.8, 0.18652849740932642, nao
sumario_S6__D1_C43_Folha.txt.seg_S14, 0.05263157894736842, 1, 0, NOT_RELATION, 0.16666666666666666, 0.2702702702702703, nao
sumario_S3__D2_C29_OGlobo.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.4, 0.6369426751592356, nao
sumario_S1__D4_C43_JB.txt.seg_S12, 0.0, 1, 0, NOT_RELATION, 0.5, 0.8026315789473685, nao
sumario_S3__D2_C29_OGlobo.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.6, 0.35668789808917195, nao
sumario_S3__D2_C29_OGlobo.txt.seg_S13, 0.05555555555555555, 0, 0, NOT_RELATION, 0.8, 0.28662420382165604, nao
sumario_S3__D2_C48_Estadao.txt.seg_S1, 0.1111111111111111, 0, 0, NOT_RELATION, 0.125, 0.5205479452054794, nao
sumario_S1__D4_C43_JB.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.6666666666666666, 0.7280701754385965, nao
sumario_S1__D4_C43_JB.txt.seg_S14, 0.09090909090909091, 0, 0, NOT_RELATION, 0.6666666666666666, 0.34649122807017546, nao
sumario_S1__D4_C43_JB.txt.seg_S15, 0.045454545454545456, 0, 0, NOT_RELATION, 0.6666666666666666, 0.5043859649122807, nao
sumario_S1__D4_C43_JB.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.8333333333333334, 0.8596491228070176, nao
sumario_S7__D2_C27_Estadao.txt.seg_S1, 0.1, 0, 0, NOT_RELATION, 0.5454545454545454, 0.4642857142857143, nao
sumario_S1__D4_C43_JB.txt.seg_S17, 0.13636363636363635, 1, 0, NOT_RELATION, 0.8333333333333334, 0.37719298245614036, nao
sumario_S3__D3_C34_JB.txt.seg_S1, 0.0, 0, 0, NOT_RELATION, 0.4, 0.23703703703703705, sim
sumario_S9__D1_C26_Folha.txt.seg_S27, 0.08333333333333333, 0, 0, NOT_RELATION, 0.0, 0.3973509933774834, nao
sumario_S3__D3_C34_JB.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.0, 0.1553398058252427, nao
sumario_S3__D3_C34_JB.txt.seg_S2, 0.5, 0, 1, COMPLEMENTO, 0.2, 0.35625, sim
sumario_S3__D3_C34_JB.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.4, 0.4690721649484536, nao
sumario_S3__D3_C34_JB.txt.seg_S4, 0.2, 0, 0, NOT_RELATION, 0.2, 0.7231182795698925, nao
sumario_S3__D3_C34_JB.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.6, 0.2695035460992908, nao
sumario_S2__D5_C41_GPovo.txt.seg_S25, 0.1111111111111111, 0, 0, NOT_RELATION, 1.0, 0.23148148148148148, nao
sumario_S2__D5_C41_GPovo.txt.seg_S24, 0.0, 0, 0, NOT_RELATION, 0.8, 0.3412698412698413, nao
sumario_S2__D5_C41_GPovo.txt.seg_S23, 0.0, 0, 0, NOT_RELATION, 0.8, 0.26506024096385544, nao
sumario_S2__D5_C41_GPovo.txt.seg_S22, 0.0, 0, 0, NOT_RELATION, 0.8, 0.0, nao
sumario_S2__D5_C41_GPovo.txt.seg_S21, 0.0, 0, 0, NOT_RELATION, 0.8, 0.11702127659574468, nao
sumario_S2__D5_C41_GPovo.txt.seg_S20, 0.2222222222222222, 0, 0, NOT_RELATION, 0.6, 0.4195804195804196, nao
sumario_S4__D4_C36_JB.txt.seg_S35, 0.0, 1, 0, NOT_RELATION, 0.6153846153846154, 0.41818181818181815, nao
sumario_S4__D4_C36_JB.txt.seg_S34, 0.0, 0, 0, NOT_RELATION, 0.6153846153846154, 0.078125, nao
sumario_S4__D4_C36_JB.txt.seg_S36, 0.0, 0, 0, NOT_RELATION, 0.6153846153846154, 0.75, nao
sumario_S4__D4_C36_JB.txt.seg_S31, 0.0, 0, 0, NOT_RELATION, 0.5384615384615384, 0.7480314960629921, nao
sumario_S4__D4_C36_JB.txt.seg_S30, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.08571428571428572, nao
